antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.027214250371103414,0.03424047501237011,0.013656605640771894,0.5018181818181818,14.655701523909618,1.0,0.012724776780959743,1.9385683895737096,0.9578339009538973,0.2857142857142857,0.48415541830850783,0.45033105622701
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.03424047501237011,0.027214250371103414,0.013656605640771894,0.3988439306358382,14.655701523909617,1.0,0.012724776780959743,1.6181916796711455,0.964802464020577,0.2857142857142857,0.3820262379527105,0.45033105622701
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.027214250371103414,0.03290450272142504,0.013062840178129639,0.48,14.58766917293233,1.0,0.012167368802732123,1.8597990332280285,0.9575067819599863,0.277602523659306,0.4623074955231517,0.4384962406015037
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.03290450272142504,0.027214250371103414,0.013062840178129639,0.3969924812030075,14.58766917293233,1.0,0.012167368802732123,1.6132232506314619,0.9631406156732327,0.277602523659306,0.3801229931390021,0.4384962406015037
frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.027214250371103414,0.024690747154873825,0.011479465611083622,0.4218181818181818,17.084059027145198,1.0,0.010807525436161277,1.6868556259899983,0.9678039604307714,0.2839657282741738,0.40718103873702266,0.4433740207688104
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN CIRCUS PARADE'}),0.024690747154873825,0.027214250371103414,0.011479465611083622,0.4649298597194389,17.0840590271452,1.0,0.010807525436161277,1.8180527680330316,0.9652998763162177,0.2839657282741738,0.4499609595589959,0.4433740207688104
frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.03424047501237011,0.024690747154873825,0.011479465611083622,0.33526011560693647,13.578370614060493,1.0,0.010634042700090416,1.4672043542800595,0.9591968156714757,0.24191866527632955,0.31843168466420707,0.4000949876631877
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN WOODLAND ANIMALS'}),0.024690747154873825,0.03424047501237011,0.011479465611083622,0.4649298597194389,13.578370614060493,1.0,0.010634042700090416,1.8049213594338103,0.9498048525328934,0.24191866527632955,0.4459592409534717,0.4000949876631877
frozenset({'PLASTERS IN TIN STRONGMAN'}),frozenset({'PLASTERS IN TIN SPACEBOY'}),0.024690747154873825,0.03290450272142504,0.010836219693221178,0.43887775551102204,13.337923968237225,1.0,0.010023782936269614,1.7235023326500316,0.9484435944141707,0.2317460317460317,0.4197861058520213,0.38410053189084936
frozenset({'PLASTERS IN TIN SPACEBOY'}),frozenset({'PLASTERS IN TIN STRONGMAN'}),0.03290450272142504,0.024690747154873825,0.010836219693221178,0.3293233082706767,13.337923968237225,1.0,0.010023782936269614,1.4542167110807374,0.9564989352518658,0.2317460317460317,0.3123445822206065,0.38410053189084936
frozenset({'RECIPE BOX RETROSPOT'}),frozenset({'RECIPE BOX PANTRY YELLOW DESIGN'}),0.022266204849084613,0.05368629391390401,0.010390895596239486,0.4666666666666666,8.692473118279569,1.0,0.009195505578364335,1.7743381989114297,0.9051113360323887,0.15849056603773584,0.4364095860566448,0.3301075268817204
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.025878278080158336,0.10212765957446808,0.01702127659574468,0.6577437858508605,6.440407903123009,1.0,0.014378388621600851,2.6233923689528114,0.8671712297455173,0.1533660276415515,0.6188141690756028,0.41220522625876355
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.025878278080158336,0.05828797624938149,0.014745175655616031,0.5697896749521989,9.77542388012219,1.0,0.013236783197504872,2.1889572818736602,0.9215507934067485,0.21240199572344973,0.5431614822816277,0.4113804062367107
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.025878278080158336,0.042256308758040574,0.014299851558634339,0.5525812619502868,13.076893798612758,1.0,0.013206331049952735,2.140598079143354,0.9480634912153753,0.265625,0.5328408402570416,0.44549437804774294
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG TOYS'}),0.042256308758040574,0.025878278080158336,0.014299851558634339,0.33840749414519905,13.07689379861276,1.0,0.013206331049952735,1.4723892929549467,0.9642759842713935,0.265625,0.32083179035274406,0.44549437804774294
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.025878278080158336,0.0599208312716477,0.013953488372093023,0.5391969407265774,8.998488994289124,1.0,0.012402840437651077,2.0400888184436856,0.9124837393145997,0.19421487603305784,0.5098252630182709,0.3860311706110179
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.025878278080158336,0.05769421078673924,0.013161801088570015,0.5086042065009561,8.815515448871631,1.0,0.011668774258215506,1.9176106138464413,0.9101158697526056,0.18692902319044272,0.47851769656502424,0.36836728335339397
frozenset({'JUMBO BAG TOYS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.025878278080158336,0.045769421078673926,0.010539336961900049,0.4072657743785851,8.898206811017518,1.0,0.009354903155658265,1.6098793315350113,0.9111980427970031,0.17246963562753034,0.37883543169256956,0.3187680223244277
frozenset({'JUMBO BAG TOYS'}),frozenset({'DOTCOM POSTAGE'}),0.025878278080158336,0.03503216229589312,0.013508164275111331,0.5219885277246654,14.90026574197103,1.0,0.01260159223746897,2.018712716476992,0.9576699523364834,0.2849686847599165,0.5046348141378058,0.4537908740318243
frozenset({'DOTCOM POSTAGE'}),frozenset({'JUMBO BAG TOYS'}),0.03503216229589312,0.025878278080158336,0.013508164275111331,0.3855932203389831,14.90026574197103,1.0,0.01260159223746897,1.5854670784350529,0.9667546073042945,0.2849686847599165,0.3692710409433051,0.4537908740318243
"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014745175655616031,0.10212765957446808,0.011677387431964375,0.7919463087248323,7.75447427293065,1.0,0.010171497152241887,4.315579958819494,0.8840780791414428,0.11100658513640642,0.7682814338878464,0.45314369699807505
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG TOYS'}),0.03567540821375557,0.025878278080158336,0.011677387431964375,0.3273231622746186,12.648568087132013,1.0,0.010754169297585643,1.4481273433076411,0.9550100404313254,0.23412698412698416,0.30945299484787125,0.38928299605126726
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.01702127659574468,0.05828797624938149,0.011677387431964375,0.686046511627907,11.769949066213922,1.0,0.010685251666017456,2.999527186761229,0.9308826766453885,0.1835147744945568,0.6666141235813366,0.4431930351008805
frozenset({'JUMBO BAG TOYS'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",0.025878278080158336,0.03567540821375557,0.011677387431964375,0.4512428298279159,12.648568087132011,1.0,0.010754169297585643,1.7572883676104731,0.9454051240903185,0.23412698412698416,0.4309414331583037,0.38928299605126726
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.01702127659574468,0.042256308758040574,0.011232063334982683,0.6598837209302326,15.61621779859485,1.0,0.010512807015696886,2.815930169121659,0.9521711768407803,0.23377960865087538,0.6448775573465593,0.4628458417297533
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014299851558634339,0.10212765957446808,0.011232063334982683,0.7854671280276817,7.69103229527105,1.0,0.009771652963037048,4.185243651338367,0.8825994838201203,0.1067732831608655,0.7610652847701668,0.4477238740913602
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG TOYS'}),0.02637308263236022,0.025878278080158336,0.011232063334982683,0.425891181988743,16.4574776061042,1.0,0.010549573368791471,1.6967545025597244,0.96467890349855,0.2738238841978287,0.41063954833100497,0.4299627994073734
frozenset({'JUMBO BAG TOYS'}),"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})",0.025878278080158336,0.02637308263236022,0.011232063334982683,0.43403441682600385,16.4574776061042,1.0,0.010549573368791471,1.7202935060245799,0.9641888954203773,0.2738238841978287,0.41870384530434207,0.4299627994073734
"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG WOODLAND ANIMALS'}),0.014745175655616031,0.042256308758040574,0.010687778327560614,0.7248322147651007,17.15323074988605,1.0,0.01006470163236536,3.480580731586634,0.9557953141972829,0.23076923076923078,0.7126916232900747,0.48887980761674243
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.014299851558634339,0.05828797624938149,0.010687778327560614,0.7474048442906575,12.82262470552987,1.0,0.009854268919541255,3.728147600875736,0.9353887671115723,0.17266187050359716,0.7317702765402578,0.465383237085906
"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",frozenset({'JUMBO BAG TOYS'}),0.022167243938644235,0.025878278080158336,0.010687778327560614,0.4821428571428572,18.63118000546299,1.0,0.010114128224645674,1.8810626354314186,0.9677795394828084,0.2860927152317881,0.46838559165221433,0.4475723845943732
frozenset({'JUMBO BAG TOYS'}),"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG WOODLAND ANIMALS'})",0.025878278080158336,0.022167243938644235,0.010687778327560614,0.41300191204588915,18.63118000546299,1.0,0.010114128224645674,1.6658193205866096,0.9714664123157035,0.2860927152317881,0.39969480024528997,0.4475723845943732
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.01702127659574468,0.0599208312716477,0.01152894606630381,0.6773255813953488,11.303674649050372,1.0,0.010509017023382146,2.9133985048878666,0.9273173178752577,0.1762481089258699,0.6567582504342333,0.4348642770725712
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013953488372093023,0.10212765957446808,0.01152894606630381,0.8262411347517731,8.090277777777779,1.0,0.010103908955962394,5.167346938775511,0.8887966636974652,0.110269758637009,0.806477093206951,0.46956436582549893
frozenset({'JUMBO BAG TOYS'}),"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",0.025878278080158336,0.04052449282533399,0.01152894606630381,0.4455066921606119,10.993516787015833,1.0,0.010480241971912435,1.7303644491460357,0.9331865584814362,0.21009918845807035,0.42208706351224623,0.3649999883269482
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013161801088570015,0.10212765957446808,0.010737258782780802,0.8157894736842105,7.987938596491229,1.0,0.00939307484182046,4.874164133738601,0.8864789151559851,0.10269758637008992,0.7948366176103766,0.4604625662994696
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG TOYS'}),0.03344878772884711,0.025878278080158336,0.010737258782780802,0.3210059171597633,12.404454274949936,1.0,0.009871661752489509,1.4346542135464333,0.9512002940400739,0.22097759674134418,0.3029679273530155,0.3679599375473769
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.01702127659574468,0.05769421078673924,0.010737258782780802,0.6308139534883721,10.933747855917668,1.0,0.009755229663006517,2.5523873345619035,0.9242723482354819,0.16782675947409126,0.6082099348876286,0.4084601499860385
frozenset({'JUMBO BAG TOYS'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",0.025878278080158336,0.03344878772884711,0.010737258782780802,0.4149139579349905,12.404454274949936,1.0,0.009871661752489509,1.6519813203196505,0.9438079211550161,0.22097759674134418,0.3946662787890937,0.3679599375473769
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG TOYS'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.013161801088570015,0.05828797624938149,0.010539336961900049,0.8007518796992481,13.737856951376743,1.0,0.009772162212650396,4.726328270144613,0.9395749412910139,0.17303005686433795,0.7884192669567993,0.49078341013824883
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG TOYS'}),0.025729836714497772,0.025878278080158336,0.010539336961900049,0.4096153846153846,15.828540961906164,1.0,0.009873493092445208,1.6499781609065722,0.9615638643099499,0.25662650602409637,0.39393137212764373,0.40844057949698487
"frozenset({'JUMBO BAG TOYS', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.014745175655616031,0.05769421078673924,0.010539336961900049,0.714765100671141,12.38885307423993,1.0,0.009688625689537442,3.3036132374770792,0.9330401183045778,0.17026378896882494,0.6973011281539466,0.4487204577112137
frozenset({'JUMBO BAG TOYS'}),"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",0.025878278080158336,0.025729836714497772,0.010539336961900049,0.4072657743785851,15.828540961906162,1.0,0.009873493092445208,1.6436880496719923,0.9617103920487078,0.25662650602409637,0.39161205181265646,0.40844057949698487
"frozenset({'JUMBO BAG TOYS', 'DOTCOM POSTAGE'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013508164275111331,0.10212765957446808,0.010737258782780802,0.7948717948717948,7.7831196581196584,1.0,0.00935770158021624,4.377127659574467,0.8834506113612718,0.10235849056603774,0.7715396767529469,0.45000372689326174
"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",frozenset({'DOTCOM POSTAGE'}),0.01702127659574468,0.03503216229589312,0.010737258782780802,0.6308139534883721,18.006709039548024,1.0,0.010140966658595386,2.6137711509465573,0.960819518423205,0.25988023952095807,0.6174110347656651,0.46865556431480754
"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG TOYS'}),0.023998020781791193,0.025878278080158336,0.010737258782780802,0.44742268041237115,17.289507401785894,1.0,0.010116231327616191,1.7628695340713552,0.9653273992044997,0.2743362831858407,0.4327430472461025,0.4311683191736808
frozenset({'JUMBO BAG TOYS'}),"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG RED RETROSPOT'})",0.025878278080158336,0.023998020781791193,0.010737258782780802,0.4149139579349905,17.28950740178589,1.0,0.010116231327616191,1.6681341017356972,0.9671906816329943,0.2743362831858407,0.4005278119070295,0.4311683191736808
frozenset({'DOTCOM POSTAGE'}),"frozenset({'JUMBO BAG TOYS', 'JUMBO BAG RED RETROSPOT'})",0.03503216229589312,0.01702127659574468,0.010737258782780802,0.306497175141243,18.006709039548024,1.0,0.010140966658595386,1.417411275295749,0.9787529767713768,0.25988023952095807,0.2944884682172818,0.46865556431480754
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.05086590796635329,0.10212765957446808,0.021029193468579913,0.4134241245136187,4.04811121919585,1.0,0.01583437733584596,1.5307011044070429,0.7933243788600833,0.15935508061492312,0.34670459365260853,0.30966748861339854
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05086590796635329,0.07624938149430975,0.01929737753587333,0.37937743190661477,4.975482088794734,1.0,0.015418883514292409,1.488425761479388,0.8418351606340345,0.17898118402937127,0.32814922592708146,0.31622992296174346
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.05086590796635329,0.06328550222662048,0.01578426521523998,0.3103112840466926,4.903355004365643,1.0,0.012565190683376257,1.3581699629210637,0.8387202736107421,0.16046277665995978,0.2637151260146668,0.2798624442125566
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05086590796635329,0.06234537357743691,0.017318159327065808,0.34046692607003887,5.460981409424988,1.0,0.014146905292547987,1.4216946253132665,0.8606610363882807,0.1805985552115583,0.29661406732852164,0.3091223519239083
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.031271647699158835,0.05086590796635329,0.010489856506679862,0.33544303797468356,6.594653499482836,1.0,0.008899195752858226,1.4282208242030112,0.8757480961495094,0.14640883977900554,0.29982816168639115,0.27083435945426787
"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017318159327065808,0.07624938149430975,0.010489856506679862,0.6057142857142858,7.943858348011496,1.0,0.009169357569371182,2.3428457715724034,0.889521461551616,0.1262656343061346,0.573168660039944,0.3716436451283953
"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01929737753587333,0.06234537357743691,0.010489856506679862,0.5435897435897437,8.71900691900692,1.0,0.009286754295141,2.054411821937077,0.9027283285417818,0.14742698191933243,0.5132426764089033,0.355921855921856
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.043295398317664525,0.05086590796635329,0.02498762988619495,0.5771428571428571,11.346359088382433,1.0,0.02278537014000202,2.2445738662957857,0.9531322410751547,0.36123032904148783,0.5544811355884236,0.5341939966648137
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.05086590796635329,0.043295398317664525,0.02498762988619495,0.4912451361867704,11.346359088382433,1.0,0.02278537014000202,1.8804824675515124,0.960734640871031,0.36123032904148783,0.46822157757096605,0.5341939966648137
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.043295398317664525,0.07624938149430975,0.01702127659574468,0.3931428571428571,5.156013720218781,1.0,0.013720029252472982,1.5221879306826347,0.8425293629458566,0.166023166023166,0.3430508941484355,0.3081872624455363
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.043295398317664525,0.10212765957446808,0.01603166749134092,0.3702857142857142,3.6257142857142854,1.0,0.011610009790813478,1.4258408309842836,0.7569653957034355,0.1239005736137667,0.2986594448205822,0.26363122923588034
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.043295398317664525,0.06328550222662048,0.013508164275111331,0.312,4.930039093041439,1.0,0.010768193248476353,1.3615036304845634,0.8332371877755896,0.14513556618819776,0.2655179335481485,0.2627240031274433
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.043295398317664525,0.06234537357743691,0.014992577931716973,0.3462857142857143,5.554312925170068,1.0,0.012293310149418243,1.4343492974121377,0.8570667772750897,0.1653930131004367,0.3028197512250283,0.2933809523809524
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.043295398317664525,0.05828797624938149,0.013904007916872836,0.3211428571428571,5.5095901042929905,1.0,0.011380406768025295,1.3872020551882007,0.8555392052654683,0.15857787810383747,0.27912448207530177,0.2798413776376425
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.043295398317664525,0.05601187530925285,0.013409203364670955,0.30971428571428566,5.529439676930842,1.0,0.010984146912637494,1.3675324654046417,0.8562202456780192,0.15610599078341011,0.2687559342848157,0.27455678950025236
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.043295398317664525,0.05333993072736269,0.014002968827313212,0.3234285714285714,6.063535648025443,1.0,0.01169359528023541,1.3992019604958743,0.8728710178816679,0.16946107784431136,0.2853068904751948,0.29297588126159557
"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01702127659574468,0.05086590796635329,0.01276595744680851,0.75,14.744649805447471,1.0,0.011900154758019518,3.796536368134587,0.9483204134366926,0.23159784560143626,0.7366020227296424,0.5004863813229572
"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01929737753587333,0.043295398317664525,0.01276595744680851,0.6615384615384615,15.27964835164835,1.0,0.011930469799906522,2.826627232243264,0.9529427639452749,0.2562065541211519,0.6462214795806728,0.47819780219780217
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02498762988619495,0.07624938149430975,0.01276595744680851,0.5108910891089109,6.700265354244704,1.0,0.010860666122977414,1.8886399285237798,0.8725552677182236,0.14429530201342283,0.4705184482774165,0.33915741996003623
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'JUMBO BAG RED RETROSPOT'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.01603166749134092,0.05086590796635329,0.010440376051459673,0.6512345679012346,12.802967526540808,1.0,0.009624910728297948,2.7214110249460313,0.9369133921170578,0.18492550394390886,0.6325435625734517,0.4282437430945861
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.02498762988619495,0.10212765957446808,0.010440376051459673,0.4178217821782178,4.0911716171617165,1.0,0.00788844789286955,1.5422637139962365,0.7749350310443979,0.08948261238337574,0.3516024588240815,0.2600252321743802
"frozenset({'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.021029193468579913,0.043295398317664525,0.010440376051459673,0.49647058823529405,11.467052100840334,1.0,0.009529908743938276,1.8999974566121145,0.9324012758001597,0.1937557392102846,0.4736835059857922,0.36880672268907555
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.02498762988619495,0.06328550222662048,0.010341415141019297,0.41386138613861384,6.539592348601553,1.0,0.008760060434218538,1.598110883025529,0.8687943822093585,0.1326984126984127,0.3742611913718972,0.28863514967603093
"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.01578426521523998,0.043295398317664525,0.010341415141019297,0.6551724137931034,15.132610837438422,1.0,0.009658029091373825,2.774443344878773,0.9488951628480482,0.21218274111675126,0.6395673381307795,0.44701477832512315
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013508164275111331,0.05086590796635329,0.010341415141019297,0.7655677655677655,15.050704807514144,1.0,0.009654310100207102,4.048650111331024,0.9463412620568187,0.1913919413919414,0.7530040945743166,0.4844375792819372
"frozenset({'LUNCH BAG  BLACK SKULL.', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.014992577931716973,0.05086590796635329,0.011083621969322117,0.7392739273927392,14.533780226271654,1.0,0.010321010880069023,3.640349745394872,0.945368283948934,0.20234869015356818,0.7253011194144124,0.47858638003878207
"frozenset({'LUNCH BAG  BLACK SKULL.', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.017318159327065808,0.043295398317664525,0.011083621969322117,0.64,14.782171428571427,1.0,0.010333825363128026,2.657512782450932,0.9487820996978851,0.22377622377622375,0.6237083010085338,0.44799999999999995
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02498762988619495,0.06234537357743691,0.011083621969322117,0.44356435643564357,7.114631463146314,1.0,0.009525758849252566,1.6851088481971328,0.8814704389748795,0.14536015574302402,0.40656652472635124,0.31067106710671066
"frozenset({'LUNCH BAG CARS BLUE', 'CHARLOTTE BAG SUKI DESIGN'})",frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.013409203364670955,0.05086590796635329,0.010390895596239486,0.7749077490774908,15.23432452223355,1.0,0.009708824291990019,4.216644900674071,0.9470580508646611,0.1928374655647383,0.7628446256311172,0.4895939523597571
"frozenset({'LUNCH BAG CARS BLUE', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.014893617021276596,0.043295398317664525,0.010390895596239486,0.6976744186046512,16.114285714285714,1.0,0.009746070514912566,3.1644844517184945,0.9521238300935924,0.21739130434782608,0.6839927592448927,0.4688372093023256
"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02498762988619495,0.05601187530925285,0.010390895596239486,0.4158415841584159,7.424168211874191,1.0,0.008991291586780173,1.6159796710807706,0.8874808182598083,0.14716187806587247,0.3811803341986364,0.30067697582479097
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'RED RETROSPOT CHARLOTTE BAG'}),0.040920336467095496,0.05086590796635329,0.024888668975754577,0.6082224909310762,11.957370176767558,1.0,0.022807218907067085,2.4226354756537836,0.9554676276038244,0.3720414201183432,0.5872263862849051,0.5487610509130089
frozenset({'RED RETROSPOT CHARLOTTE BAG'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.05086590796635329,0.040920336467095496,0.024888668975754577,0.4892996108949416,11.957370176767558,1.0,0.022807218907067085,1.8779693221177636,0.9654795655221003,0.3720414201183432,0.4675099384092643,0.5487610509130089
frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'CHARLOTTE BAG SUKI DESIGN'}),0.040920336467095496,0.043295398317664525,0.022365165759524987,0.5465538089480049,12.623831404387632,1.0,0.020593503492889235,2.109852548243444,0.9600711827123394,0.36160000000000003,0.5260332287995437,0.5315626187597167
frozenset({'CHARLOTTE BAG SUKI DESIGN'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.043295398317664525,0.040920336467095496,0.022365165759524987,0.5165714285714286,12.623831404387632,1.0,0.020593503492889235,1.9839118335491523,0.9624546022504925,0.36160000000000003,0.4959453423839742,0.5315626187597167
