support,itemsets
0.010489856506679862,frozenset({'DECORATIVE WICKER HEART MEDIUM'})
0.010440376051459673,frozenset({'BOX OF 6 CHRISTMAS CAKE DECORATIONS'})
0.02300841167738743,frozenset({'LOVE HOT WATER BOTTLE'})
0.017268678871845623,frozenset({'SET OF 4 KNICK KNACK TINS DOILY'})
0.03814943097476497,frozenset({'HOT WATER BOTTLE KEEP CALM'})
0.010588817417120238,frozenset({'WALL ART STOP FOR TEA'})
0.029242949035131124,frozenset({'LUNCH BAG VINTAGE DOILY'})
0.014893617021276596,frozenset({'ROLL WRAP VINTAGE SPOT'})
0.01954477981197427,frozenset({'SET 6 SCHOOL MILK BOTTLES IN CRATE'})
0.017318159327065808,"frozenset({""ROLL WRAP 50'S CHRISTMAS""})"
0.016476991588322613,frozenset({'PLAYING CARDS KEEP CALM & CARRY ON'})
0.015932706580900544,frozenset({'6 GIFT TAGS VINTAGE CHRISTMAS'})
0.015635823849579417,"frozenset({""6 GIFT TAGS 50'S CHRISTMAS""})"
0.016476991588322613,frozenset({'ROLL WRAP VINTAGE CHRISTMAS'})
0.011331024245423057,frozenset({'SET 12 COLOUR PENCILS DOLLY GIRL'})
0.011083621969322117,frozenset({'HOME SWEET HOME CUSHION COVER'})
0.010984661058881741,frozenset({'HOME SWEET HOME HANGING HEART'})
0.010192973775358733,frozenset({'BELLE JARDINIERE CUSHION COVER'})
0.03448787728847105,frozenset({'JUMBO BAG VINTAGE DOILY'})
0.019495299356754082,frozenset({'HAND WARMER RED LOVE HEART'})
0.020336467095497277,frozenset({'VINTAGE DOILY TRAVEL SEWING KIT'})
0.010440376051459673,frozenset({'MINI LIGHTS WOODLAND MUSHROOMS'})
0.010242454230578922,frozenset({'PLAYING CARDS JUBILEE UNION JACK'})
0.01375556655121227,frozenset({'SET 12 COLOUR PENCILS SPACEBOY'})
0.013607125185551707,frozenset({'TRADITIONAL PICK UP STICKS GAME'})
0.010440376051459673,"frozenset({""ROLL WRAP 50'S RED CHRISTMAS""})"
0.013953488372093023,frozenset({'IVORY WICKER HEART LARGE'})
0.011380504700643246,frozenset({'IVORY WICKER HEART MEDIUM'})
0.012419594260267194,frozenset({'TRADITIONAL NAUGHTS & CROSSES'})
0.012666996536368134,frozenset({'VINTAGE DOILY JUMBO BAG RED'})
0.015932706580900544,frozenset({'LUNCH BAG PAISLEY PARK'})
0.0165264720435428,frozenset({'JUMBO BAG PAISLEY PARK'})
0.011677387431964375,"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER UNION JACK'})"
0.010638297872340425,"frozenset({'HAND WARMER UNION JACK', 'HAND WARMER SCOTTY DOG DESIGN'})"
0.015437902028698665,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'ASSORTED COLOUR BIRD ORNAMENT'})"
0.012963879267689262,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ASSORTED COLOUR BIRD ORNAMENT'})"
0.011331024245423057,"frozenset({'PARTY BUNTING', 'ASSORTED COLOUR BIRD ORNAMENT'})"
0.012370113805047007,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HOME BUILDING BLOCK WORD'})"
0.014349332013854528,"frozenset({'LOVE BUILDING BLOCK WORD', 'HOME BUILDING BLOCK WORD'})"
0.010786739238000989,"frozenset({'LOVE BUILDING BLOCK WORD', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.01504205838693716,"frozenset({""POPPY'S PLAYHOUSE BEDROOM"", ""POPPY'S PLAYHOUSE KITCHEN""})"
0.022365165759524987,"frozenset({'JAM MAKING SET WITH JARS', 'JAM MAKING SET PRINTED'})"
0.014002968827313212,"frozenset({'JAM MAKING SET WITH JARS', 'JUMBO BAG RED RETROSPOT'})"
0.012864918357248886,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JAM MAKING SET WITH JARS'})"
0.01256803562592776,"frozenset({'JAM MAKING SET WITH JARS', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.013458683819891144,"frozenset({'REGENCY CAKESTAND 3 TIER', 'JAM MAKING SET WITH JARS'})"
0.011726867887184562,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'JAM MAKING SET WITH JARS'})"
0.010094012864918357,"frozenset({'LUNCH BAG RED RETROSPOT', 'JAM MAKING SET WITH JARS'})"
0.010094012864918357,"frozenset({'PARTY BUNTING', 'JAM MAKING SET WITH JARS'})"
0.018208807521029192,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'JAM MAKING SET WITH JARS'})"
0.010341415141019297,"frozenset({'ALARM CLOCK BAKELIKE RED', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.013458683819891144,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE RED'})"
0.01103414151410193,"frozenset({'PARTY BUNTING', 'ALARM CLOCK BAKELIKE RED'})"
0.03132112815437902,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE GREEN'})"
0.010638297872340425,"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.012419594260267194,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE GREEN'})"
0.010341415141019297,"frozenset({'PARTY BUNTING', 'ALARM CLOCK BAKELIKE GREEN'})"
0.011825828797624938,"frozenset({'SPACEBOY LUNCH BOX', 'LUNCH BAG SPACEBOY DESIGN'})"
0.010786739238000989,"frozenset({'LUNCH BAG RED RETROSPOT', 'SPACEBOY LUNCH BOX'})"
0.012469074715487383,"frozenset({'SPACEBOY LUNCH BOX', 'JUMBO BAG RED RETROSPOT'})"
0.010341415141019297,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.010242454230578922,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JAM MAKING SET PRINTED'})"
0.014547253834735279,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG RED RETROSPOT'})"
0.010737258782780802,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO STORAGE BAG SUKI'})"
0.011133102424542306,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.01128154379020287,"frozenset({'RABBIT NIGHT LIGHT', 'RED TOADSTOOL LED NIGHT LIGHT'})"
0.022464126669965365,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK'})"
0.020336467095497277,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
0.010638297872340425,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE PINK'})"
0.015141019297377536,"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE GREEN'})"
0.01152894606630381,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'POSTAGE'})"
0.011182582879762494,"frozenset({'LUNCH BAG WOODLAND', 'ROUND SNACK BOXES SET OF4 WOODLAND'})"
0.010143493320138546,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND', 'WOODLAND CHARLOTTE BAG'})"
0.013013359722909451,"frozenset({'SPACEBOY LUNCH BOX', 'LUNCH BOX I LOVE LONDON'})"
0.01256803562592776,"frozenset({'LUNCH BOX I LOVE LONDON', 'DOLLY GIRL LUNCH BOX'})"
0.016575952498762987,"frozenset({'VINTAGE HEADS AND TAILS CARD GAME', 'VINTAGE SNAP CARDS'})"
0.011726867887184562,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011380504700643246,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
0.010390895596239486,"frozenset({'CHARLOTTE BAG DOLLY GIRL DESIGN', 'WOODLAND CHARLOTTE BAG'})"
0.010341415141019297,"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS"", 'JUMBO BAG RED RETROSPOT'})"
0.010094012864918357,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', ""PAPER CHAIN KIT 50'S CHRISTMAS""})"
0.02003958436417615,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.010440376051459673,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.014101929737753587,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'JUMBO BAG RED RETROSPOT'})"
0.010242454230578922,"frozenset({'JUMBO STORAGE BAG SUKI', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.01004453240969817,"frozenset({'HEART OF WICKER SMALL', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.026521523998020782,"frozenset({'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.016575952498762987,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE'})"
0.010737258782780802,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.010588817417120238,"frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH', 'WOODEN PICTURE FRAME WHITE FINISH'})"
0.023701138050470066,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RED HANGING HEART T-LIGHT HOLDER'})"
0.01632855022266205,"frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY', 'CHOCOLATE HOT WATER BOTTLE'})"
0.012963879267689262,"frozenset({'HOT WATER BOTTLE I AM SO POORLY', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
0.013013359722909451,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'HOT WATER BOTTLE TEA AND SYMPATHY'})"
0.016130628401781297,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LUNCH BAG RED RETROSPOT'})"
0.02835230084116774,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT'})"
0.013211281543790202,"frozenset({'LUNCH BAG RED RETROSPOT', 'REGENCY CAKESTAND 3 TIER'})"
0.015437902028698665,"frozenset({'LUNCH BAG RED RETROSPOT', 'PARTY BUNTING'})"
0.016724393864423554,"frozenset({'LUNCH BAG RED RETROSPOT', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.01603166749134092,"frozenset({'JUMBO BAG RED RETROSPOT', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.01677387431964374,"frozenset({'REGENCY CAKESTAND 3 TIER', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.012914398812469075,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.014596734289955468,"frozenset({'PARTY BUNTING', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.011825828797624938,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.015982187036120733,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.04052449282533399,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.012666996536368134,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO BAG PINK POLKADOT'})"
0.012617516081147946,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG PINK POLKADOT'})"
0.012320633349826818,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.025432953983176645,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
0.016872835230084118,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})"
0.03567540821375557,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.014992577931716973,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI'})"
0.013904007916872836,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO STORAGE BAG SUKI'})"
0.020385947550717466,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.011875309252845126,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.010440376051459673,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.02083127164769916,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})"
0.020385947550717466,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.01276595744680851,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.028698664027709056,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.02078179119247897,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.011133102424542306,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.010390895596239486,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.013904007916872836,"frozenset({'JUMBO BAG APPLES', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.015685304304799603,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.011627906976744186,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.015982187036120733,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.011875309252845126,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.010143493320138546,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.01004453240969817,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG PINK POLKADOT'})"
0.015338941118258289,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.012073231073725878,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO STORAGE BAG SUKI'})"
0.010143493320138546,"frozenset({'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})"
0.018654131618010886,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.01806036615536863,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.013508164275111331,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
0.011875309252845126,"frozenset({'LUNCH BAG RED RETROSPOT', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
0.025333993072736267,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.02053438891637803,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
0.010539336961900049,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010440376051459673,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO BAG PINK VINTAGE PAISLEY'})"
0.01380504700643246,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG WOODLAND ANIMALS'})"
0.010143493320138546,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG ALPHABET'})"
0.01227115289460663,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG APPLES'})"
0.014497773379515091,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.011479465611083622,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.010984661058881741,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.013260761999010391,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.011726867887184562,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.010094012864918357,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO  BAG BAROQUE BLACK WHITE', 'JUMBO BAG RED RETROSPOT'})"
0.014299851558634339,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.01029193468579911,"frozenset({'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS'})"
0.020633349826818408,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.01029193468579911,"frozenset({'JAM MAKING SET PRINTED', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
0.011331024245423057,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'JUMBO BAG RED RETROSPOT'})"
0.010143493320138546,"frozenset({'REGENCY CAKESTAND 3 TIER', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
0.021523998020781792,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.016724393864423554,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
0.010143493320138546,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', '60 TEATIME FAIRY CAKE CASES'})"
0.010143493320138546,"frozenset({'REGENCY CAKESTAND 3 TIER', '60 TEATIME FAIRY CAKE CASES'})"
0.010588817417120238,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.014695695200395844,"frozenset({'LUNCH BAG RED RETROSPOT', 'STRAWBERRY CHARLOTTE BAG'})"
0.01256803562592776,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.013112320633349828,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT'})"
0.02384957941613063,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.020385947550717466,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
0.018654131618010886,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG'})"
0.01380504700643246,"frozenset({'LUNCH BAG  BLACK SKULL.', 'STRAWBERRY CHARLOTTE BAG'})"
0.013062840178129639,"frozenset({'LUNCH BAG CARS BLUE', 'STRAWBERRY CHARLOTTE BAG'})"
0.01029193468579911,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'REGENCY CAKESTAND 3 TIER'})"
0.010885700148441365,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PARTY BUNTING'})"
0.01999010390895596,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})"
0.01152894606630381,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SPACEBOY DESIGN'})"
0.011083621969322117,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG PINK POLKADOT'})"
0.010984661058881741,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG WOODLAND'})"
0.011133102424542306,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN'})"
0.010687778327560614,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG APPLE DESIGN'})"
0.011232063334982683,"frozenset({'LUNCH BAG RED RETROSPOT', 'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.01004453240969817,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.01004453240969817,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'JUMBO BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
0.016427511133102424,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.016081147946561108,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.013359722909450767,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
0.012963879267689262,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})"
0.012073231073725878,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011924789708065315,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010935180603661554,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
0.01004453240969817,"frozenset({'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.011083621969322117,"frozenset({'LUNCH BAG  BLACK SKULL.', 'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.010143493320138546,"frozenset({'LUNCH BAG CARS BLUE', 'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.016081147946561108,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG'})"
0.014893617021276596,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN'})"
0.01276595744680851,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
0.015239980207817912,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.012370113805047007,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
0.011429985155863433,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
0.010588817417120238,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', '72 SWEETHEART FAIRY CAKE CASES'})"
0.010588817417120238,"frozenset({'PACK OF 60 DINOSAUR CAKE CASES', 'PACK OF 72 SKULL CAKE CASES'})"
0.017862444334487877,"frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS', 'SET/6 RED SPOTTY PAPER PLATES'})"
0.01004453240969817,"frozenset({'DOTCOM POSTAGE', 'SET/6 RED SPOTTY PAPER PLATES'})"
0.010786739238000989,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})"
0.015091538842157347,"frozenset({'JAM MAKING SET PRINTED', 'JUMBO BAG RED RETROSPOT'})"
0.012963879267689262,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JAM MAKING SET PRINTED'})"
0.010737258782780802,"frozenset({'LUNCH BAG RED RETROSPOT', 'JAM MAKING SET PRINTED'})"
0.013062840178129639,"frozenset({'JAM MAKING SET PRINTED', 'PACK OF 72 RETROSPOT CAKE CASES'})"
0.010539336961900049,"frozenset({'HEART OF WICKER SMALL', 'JAM MAKING SET PRINTED'})"
0.013854527461652647,"frozenset({'REGENCY CAKESTAND 3 TIER', 'JAM MAKING SET PRINTED'})"
0.011726867887184562,"frozenset({'NATURAL SLATE HEART CHALKBOARD', 'JAM MAKING SET PRINTED'})"
0.010094012864918357,"frozenset({'JAM MAKING SET PRINTED', 'JUMBO STORAGE BAG SUKI'})"
0.016575952498762987,"frozenset({'SET OF 3 CAKE TINS PANTRY DESIGN', 'JAM MAKING SET PRINTED'})"
0.03344878772884711,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})"
0.025729836714497772,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})"
0.02310737258782781,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
0.013409203364670955,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
0.010390895596239486,"frozenset({'LUNCH BAG  BLACK SKULL.', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
0.013953488372093023,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'LUNCH BAG RED RETROSPOT'})"
0.019198416625432955,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG RED RETROSPOT'})"
0.018654131618010886,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})"
0.015239980207817912,"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK POLKADOT'})"
